Zeit;Kanal A
(ms);(V)

-4,96328265;0,74710880
-4,96317865;0,74710880
-4,96307465;0,74710880
-4,96297065;0,70051060
-4,96286665;0,70051060
-4,96276265;0,70051060
-4,96265865;0,70051060
-4,96255465;0,70051060
-4,96245065;0,74710880
-4,96234665;0,70051060
-4,96224265;0,70051060
-4,96213865;0,70051060
-4,96203465;0,70051060
-4,96193065;0,70051060
-4,96182665;0,70051060
-4,96172265;0,74710880
-4,96161865;0,74710880
-4,96151465;0,70051060
-4,96141065;0,74710880
-4,96130665;0,70051060
-4,96120265;0,74710880
-4,96109865;0,70051060
-4,96099465;0,70051060
-4,96089065;0,70051060
-4,96078665;0,74710880
-4,96068265;0,70051060
-4,96057865;0,70051060
-4,96047465;0,70051060
-4,96037065;0,74710880
-4,96026665;0,74710880
-4,96016265;0,74710880
-4,96005865;0,84061270
-4,95995465;0,74710880
-4,95985065;0,70051060
-4,95974665;0,74710880
-4,95964265;0,70051060
-4,95953865;0,74710880
-4,95943465;0,74710880
-4,95933065;0,74710880
-4,95922665;0,70051060
-4,95912265;0,70051060
-4,95901865;0,70051060
-4,95891465;0,74710880
-4,95881065;0,70051060
-4,95870665;0,70051060
-4,95860265;0,70051060
-4,95849865;0,74710880
-4,95839465;0,74710880
-4,95829065;0,74710880
-4,95818665;0,70051060
-4,95808265;0,74710880
-4,95797865;0,65375860
-4,95787465;0,74710880
-4,95777065;0,70051060
-4,95766665;0,74710880
-4,95756265;0,74710880
-4,95745865;0,70051060
-4,95735465;0,70051060
-4,95725065;0,74710880
-4,95714665;0,70051060
-4,95704265;0,74710880
-4,95693865;0,70051060
-4,95683465;0,74710880
-4,95673065;0,70051060
-4,95662665;0,74710880
-4,95652265;0,70051060
-4,95641865;0,74710880
-4,95631465;0,70051060
-4,95621065;0,74710880
-4,95610665;0,70051060
-4,95600265;0,74710880
-4,95589865;0,70051060
-4,95579465;0,70051060
-4,95569065;0,70051060
-4,95558665;0,74710880
-4,95548265;0,70051060
-4,95537865;0,74710880
-4,95527465;0,70051060
-4,95517065;0,79386070
-4,95506665;0,74710880
-4,95496265;0,74710880
-4,95485865;0,70051060
-4,95475465;0,74710880
-4,95465065;0,70051060
-4,95454665;0,74710880
-4,95444265;0,74710880
-4,95433865;0,70051060
-4,95423465;0,70051060
-4,95413065;0,74710880
-4,95402665;0,74710880
-4,95392265;0,70051060
-4,95381865;0,70051060
-4,95371465;0,74710880
-4,95361065;0,70051060
-4,95350665;0,74710880
-4,95340265;0,70051060
-4,95329865;0,74710880
-4,95319465;0,70051060
-4,95309065;0,74710880
-4,95298665;0,70051060
-4,95288265;0,74710880
-4,95277865;0,79386070
-4,95267465;0,74710880
-4,95257065;0,70051060
-4,95246665;0,74710880
-4,95236265;0,70051060
-4,95225865;0,70051060
-4,95215465;0,74710880
-4,95205065;0,74710880
-4,95194665;0,70051060
-4,95184265;0,74710880
-4,95173865;0,70051060
-4,95163465;0,74710880
-4,95153065;0,74710880
-4,95142665;0,70051060
-4,95132265;0,74710880
-4,95121865;0,74710880
-4,95111465;0,74710880
-4,95101065;0,74710880
-4,95090665;0,70051060
-4,95080265;0,70051060
-4,95069865;0,70051060
-4,95059465;0,74710880
-4,95049065;0,74710880
-4,95038665;0,74710880
-4,95028265;0,74710880
-4,95017865;0,74710880
-4,95007465;0,74710880
-4,94997065;0,74710880
-4,94986665;0,70051060
-4,94976265;0,70051060
-4,94965865;0,70051060
-4,94955465;0,70051060
-4,94945065;0,70051060
-4,94934665;0,74710880
-4,94924265;0,74710880
-4,94913865;0,74710880
-4,94903465;0,70051060
-4,94893065;0,74710880
-4,94882665;0,74710880
-4,94872265;0,74710880
-4,94861865;0,74710880
-4,94851465;0,74710880
-4,94841065;0,74710880
-4,94830665;0,74710880
-4,94820265;0,70051060
-4,94809865;0,74710880
-4,94799465;0,65375860
-4,94789065;0,74710880
-4,94778665;0,74710880
-4,94768265;0,74710880
-4,94757865;0,70051060
-4,94747465;0,70051060
-4,94737065;0,74710880
-4,94726665;0,70051060
-4,94716265;0,70051060
-4,94705865;0,74710880
-4,94695465;0,70051060
-4,94685065;0,74710880
-4,94674665;0,70051060
-4,94664265;0,70051060
-4,94653865;0,74710880
-4,94643465;0,74710880
-4,94633065;0,70051060
-4,94622665;0,74710880
-4,94612265;0,70051060
-4,94601865;0,74710880
-4,94591465;0,70051060
-4,94581065;0,74710880
-4,94570665;0,70051060
-4,94560265;0,74710880
-4,94549865;0,70051060
-4,94539465;0,74710880
-4,94529065;0,70051060
-4,94518665;0,74710880
-4,94508265;0,70051060
-4,94497865;0,70051060
-4,94487465;0,70051060
-4,94477065;0,74710880
-4,94466665;0,70051060
-4,94456265;0,74710880
-4,94445865;0,74710880
-4,94435465;0,74710880
-4,94425065;0,70051060
-4,94414665;0,70051060
-4,94404265;0,70051060
-4,94393865;0,74710880
-4,94383465;0,70051060
-4,94373065;0,74710880
-4,94362665;0,70051060
-4,94352265;0,70051060
-4,94341865;0,74710880
-4,94331465;0,70051060
-4,94321065;0,70051060
-4,94310665;0,74710880
-4,94300265;0,70051060
-4,94289865;0,70051060
-4,94279465;0,74710880
-4,94269065;0,70051060
-4,94258665;0,74710880
-4,94248265;0,74710880
-4,94237865;0,74710880
-4,94227465;0,70051060
-4,94217065;0,70051060
-4,94206665;0,70051060
-4,94196265;0,70051060
-4,94185865;0,56040850
-4,94175465;0,84061270
-4,94165065;0,70051060
-4,94154665;0,74710880
-4,94144265;0,70051060
-4,94133865;0,70051060
-4,94123465;0,79386070
-4,94113065;0,70051060
-4,94102665;0,74710880
-4,94092265;0,74710880
-4,94081865;0,74710880
-4,94071465;0,74710880
-4,94061065;0,74710880
-4,94050665;0,70051060
-4,94040265;0,74710880
-4,94029865;0,74710880
-4,94019465;0,74710880
-4,94009065;0,70051060
-4,93998665;0,74710880
-4,93988265;0,70051060
-4,93977865;0,74710880
-4,93967465;0,70051060
-4,93957065;0,74710880
-4,93946665;0,74710880
-4,93936265;0,74710880
-4,93925865;0,74710880
-4,93915465;0,70051060
-4,93905065;0,70051060
-4,93894665;0,74710880
-4,93884265;0,70051060
-4,93873865;0,70051060
-4,93863465;0,70051060
-4,93853065;0,74710880
-4,93842665;0,70051060
-4,93832265;0,70051060
-4,93821865;0,74710880
-4,93811465;0,74710880
-4,93801065;0,70051060
-4,93790665;0,74710880
-4,93780265;0,70051060
-4,93769865;0,74710880
-4,93759465;0,70051060
