Zeit;Kanal A
(ms);(V)

-4,92601165;1,12081700
-4,92590765;1,07406500
-4,92580365;1,07406500
-4,92569965;1,02731300
-4,92559565;1,07406500
-4,92549165;1,07406500
-4,92538765;1,12081700
-4,92528365;1,07406500
-4,92517965;1,07406500
-4,92507565;1,07406500
-4,92497165;1,07406500
-4,92486765;1,07406500
-4,92476365;1,07406500
-4,92465965;1,07406500
-4,92455565;1,12081700
-4,92445165;1,07406500
-4,92434765;1,12081700
-4,92424365;1,07406500
-4,92413965;1,07406500
-4,92403565;1,07406500
-4,92393165;1,07406500
-4,92382765;1,07406500
-4,92372365;1,12081700
-4,92361965;1,12081700
-4,92351565;1,07406500
-4,92341165;1,02731300
-4,92330765;1,12081700
-4,92320365;1,07406500
-4,92309965;1,07406500
-4,92299565;1,02731300
-4,92289165;1,07406500
-4,92278765;1,07406500
-4,92268365;1,07406500
-4,92257965;1,07406500
-4,92247565;1,07406500
-4,92237165;1,07406500
-4,92226765;1,12081700
-4,92216365;1,07406500
-4,92205965;1,07406500
-4,92195565;1,07406500
-4,92185165;1,07406500
-4,92174765;1,07406500
-4,92164365;1,07406500
-4,92153965;1,07406500
-4,92143565;1,07406500
-4,92133165;1,07406500
-4,92122765;1,07406500
-4,92112365;1,07406500
-4,92101965;1,07406500
-4,92091565;1,07406500
-4,92081165;1,12081700
-4,92070765;1,07406500
-4,92060365;1,07406500
-4,92049965;1,07406500
-4,92039565;1,07406500
-4,92029165;1,12081700
-4,92018765;1,07406500
-4,92008365;1,07406500
-4,91997965;1,07406500
-4,91987565;1,07406500
-4,91977165;1,07406500
-4,91966765;1,07406500
-4,91956365;1,07406500
-4,91945965;1,07406500
-4,91935565;1,07406500
-4,91925165;1,07406500
-4,91914765;1,07406500
-4,91904365;1,07406500
-4,91893965;1,12081700
-4,91883565;1,07406500
-4,91873165;1,07406500
-4,91862765;1,07406500
-4,91852365;1,07406500
-4,91841965;1,07406500
-4,91831565;1,12081700
-4,91821165;1,07406500
-4,91810765;1,12081700
-4,91800365;1,07406500
-4,91789965;1,12081700
-4,91779565;1,07406500
-4,91769165;1,07406500
-4,91758765;1,12081700
-4,91748365;1,07406500
-4,91737965;1,07406500
-4,91727565;1,07406500
-4,91717165;1,07406500
-4,91706765;1,07406500
-4,91696365;1,07406500
-4,91685965;1,07406500
-4,91675565;1,07406500
-4,91665165;1,07406500
-4,91654765;1,07406500
-4,91644365;1,07406500
-4,91633965;1,07406500
-4,91623565;1,12081700
-4,91613165;1,07406500
-4,91602765;1,07406500
-4,91592365;1,12081700
-4,91581965;1,12081700
-4,91571565;1,07406500
-4,91561165;1,07406500
